    0.945953249931335449E+02    0.311373889446258489E+00   -0.174276566505432129E+01    0.203883969783782959E+01    0.777509450912475586E+00    0.473835325241088867E+01   -0.288843805906199377E+05   -0.615396350544152604E+01    1
    0.649441123008728027E+02    0.118698811531066886E+00   -0.113609236478805542E+01    0.232145547866821289E+00    0.973735570907592773E+00    0.341611170768737793E+01   -0.288148595249003338E+05   -0.615646350544150689E+01    1
    0.522862404584884644E+02    0.407557967305183344E+00   -0.241335940361022949E+01   -0.273968338966369629E+01    0.501575410366058350E+00    0.461618709564208984E+01   -0.288010237514027867E+05   -0.615896350544151350E+01    1
    0.818361073732376099E+02    0.348358711600303572E+00   -0.706465780735015869E+00   -0.173037993907928467E+01    0.959592342376708984E+00    0.313720560073852539E+01   -0.287866900186732964E+05   -0.616146350544150767E+01    1
    0.984303772449493408E+02    0.411595454812049788E+00   -0.184621202945709229E+01    0.289385032653808594E+01    0.598761141300201416E+00    0.479846477508544922E+01   -0.287820517072905277E+05   -0.616396350544153115E+01    1
    0.989040881395339966E+02    0.544126644730567932E+00   -0.660949766635894775E+00   -0.159834730625152588E+01    0.257593870162963867E+00    0.426035189628601074E+01   -0.287583427912820443E+05   -0.616646350544151645E+01    1
    0.679639160633087158E+02    0.793662786483764621E-01   -0.274473792314529419E+01   -0.278641498088836670E+01    0.610330164432525635E+00    0.456933784484863281E+01   -0.287231861688029676E+05   -0.616896350544150973E+01    1
    0.634240150451660156E+02    0.106106942892074577E+00   -0.276537519693374634E+01    0.172625613212585449E+01    0.569945335388183594E+00    0.350794911384582520E+01   -0.286755681871731904E+05   -0.617146350544151012E+01    1
    0.548344165086746216E+02    0.230274328589439359E+00   -0.468609988689422607E+00   -0.270925641059875488E+01    0.740600764751434326E+00    0.126227283477783203E+01   -0.286026939820043299E+05   -0.617396350544153094E+01    1
    0.569117128849029541E+02    0.189010223746299721E+00   -0.851320087909698486E+00    0.247447049617767334E+01    0.867703855037689209E+00    0.310548806190490723E+01   -0.283928295254408404E+05   -0.617646350544152245E+01    1
    0.604558885097503662E+02    0.456382772326469344E+00   -0.260680282115936279E+01    0.770277500152587891E+00    0.862944126129150391E+00    0.252509808540344238E+01   -0.283501576070214069E+05   -0.617896350544150863E+01    1
    0.536615341901779175E+02    0.278867334127426092E+00   -0.119047343730926514E+00    0.121201336383819580E+01    0.851421892642974854E+00    0.401359558105468750E+01   -0.282044014345799042E+05   -0.618146350544151257E+01    1
    0.600082010030746460E+02    0.429750356078147822E+00   -0.291965425014495850E+01   -0.282832932472229004E+01    0.760674059391021729E+00    0.163650512695312500E+01   -0.280714469151745798E+05   -0.618396350544150764E+01    1
    0.681558996438980103E+02    0.922981560230255182E-01   -0.126137673854827881E+01    0.119009399414062500E+01    0.984388649463653564E+00    0.452172565460205078E+01   -0.280677971256737910E+05   -0.618646350544153023E+01    1
    0.907254189252853394E+02    0.562941184639930703E+00   -0.229125183820724487E+01    0.748901009559631348E+00    0.842007458209991455E+00    0.332268857955932617E+01   -0.279905507888934699E+05   -0.618896350544151996E+01    1
    0.565974533557891846E+02    0.142618364095687844E+00   -0.176830691099166870E+01   -0.134235584735870361E+01    0.498930394649505615E+00    0.366385149955749512E+01   -0.279181189570855349E+05   -0.619146350544151769E+01    1
    0.766099691390991211E+02    0.553880625963211082E+00   -0.104626357555389404E+01   -0.202693498134613037E+01    0.988414168357849121E+00    0.274142646789550781E+01   -0.278787887682427427E+05   -0.619396350544153318E+01    1
    0.573049783706665039E+02    0.101423454284667966E+00   -0.989367842674255371E+00   -0.918660521507263184E+00    0.799163162708282471E+00    0.454984760284423828E+01   -0.278142109430088567E+05   -0.619646350544152291E+01    1
    0.593390405178070068E+02    0.410285553336143416E+00   -0.133851385116577148E+01   -0.732678651809692383E+00    0.881095468997955322E+00    0.283555459976196289E+01   -0.276365508412176860E+05   -0.619896350544150732E+01    1
    0.851036638021469116E+02    0.135092958807945251E+00   -0.941839635372161865E+00    0.251192772388458252E+01    0.866239488124847412E+00    0.417153930664062500E+01   -0.273428075878339150E+05   -0.620146350544151748E+01    1
    0.538381457328796387E+02    0.529404374957084589E+00   -0.263205707073211670E+00   -0.221176385879516602E+01    0.820710778236389160E+00    0.368189525604248047E+01   -0.273027772982809220E+05   -0.620396350544152053E+01    1
    0.895432502031326294E+02    0.633666411042213440E+00   -0.116503107547760010E+01   -0.225997960567474365E+01    0.818250060081481934E+00    0.215774917602539062E+01   -0.271966910805932021E+05   -0.620646350544150938E+01    1
    0.987572103738784790E+02    0.463558250665664584E+00   -0.236303687095642090E+01   -0.595271229743957520E+00    0.799786925315856934E+00    0.197447872161865234E+01   -0.271407451891789970E+05   -0.620896350544150799E+01    1
    0.899268001317977905E+02    0.497125473618507285E+00   -0.572367489337921143E+00    0.786851048469543457E+00    0.629667282104492188E+00    0.413838720321655273E+01   -0.270043331366701568E+05   -0.621146350544151904E+01    1
    0.768164962530136108E+02    0.172124195098876942E+00   -0.934141695499420166E+00    0.616458535194396973E+00    0.946425497531890869E+00    0.480438733100891113E+01   -0.269153202175991973E+05   -0.621396350544150877E+01    1
    0.918770015239715576E+02    0.125715017318725586E+00   -0.121415662765502930E+01    0.177048647403717041E+01    0.900893390178680420E+00    0.219679951667785645E+01   -0.268636731668746324E+05   -0.621646350544151804E+01    1
    0.523432284593582153E+02    0.533979576826095537E+00   -0.287550383806228638E+01   -0.185443067550659180E+01    0.238767445087432861E+00    0.167828822135925293E+01   -0.266805202914678848E+05   -0.621896350544153442E+01    1
    0.944066405296325684E+02    0.563584047555923395E+00   -0.953304469585418701E+00   -0.109251236915588379E+01    0.476808965206146240E+00    0.462561559677124023E+01   -0.266247165416212301E+05   -0.622146350544152327E+01    1
    0.711339145898818970E+02    0.433643293380737260E+00   -0.220433646440505981E+01    0.142696022987365723E+00    0.993920147418975830E+00    0.190926122665405273E+01   -0.266205153509117808E+05   -0.622396350544152188E+01    1
    0.893824994564056396E+02    0.156066840887069680E+00   -0.796121478080749512E+00    0.160470807552337646E+01    0.874097287654876709E+00    0.145255970954895020E+01   -0.265981073895863847E+05   -0.622646350544153027E+01    1
    0.976055741310119629E+02    0.386457434296607893E+00   -0.575867593288421631E+00   -0.214069783687591553E+01    0.527116954326629639E+00    0.322146725654602051E+01   -0.265567136362883030E+05   -0.622896350544152266E+01    1
    0.687406897544860840E+02    0.959940463304519709E-01   -0.225461751222610474E+01   -0.281724214553833008E+01    0.704766690731048584E+00    0.214654016494750977E+01   -0.265185210616708973E+05   -0.623146350544150884E+01    1
    0.662064790725708008E+02    0.406745526194572382E+00   -0.172654849290847778E+01    0.240136814117431641E+01    0.947425186634063721E+00    0.492966818809509277E+01   -0.265142497382823240E+05   -0.623396350544151101E+01    1
    0.933615326881408691E+02    0.683491870760917664E+00   -0.152578407526016235E+01    0.153738498687744141E+00    0.753638744354248047E+00    0.107266736030578613E+01   -0.263765182663134547E+05   -0.623646350544152028E+01    1
    0.930945485830307007E+02    0.179589083790779092E+00   -0.313933610916137695E+00    0.162890911102294922E+01    0.441414475440979004E+00    0.380771303176879883E+01   -0.263665008241009382E+05   -0.623896350544152778E+01    1
    0.569652169942855835E+02    0.509928104281425432E+00   -0.262999409437179565E+01    0.296218371391296387E+01    0.767897248268127441E+00    0.348137617111206055E+01   -0.262875561336636565E+05   -0.624146350544153439E+01    1
    0.599478095769882202E+02    0.280012190341949407E+00   -0.237591040134429932E+01   -0.210885143280029297E+01    0.705932021141052246E+00    0.374567914009094238E+01   -0.262142214839767039E+05   -0.624396350544153034E+01    1
    0.737248927354812622E+02    0.649940687417983942E+00   -0.293464261293411255E+01   -0.117301261425018311E+01    0.992216348648071289E+00    0.186858534812927246E+01   -0.261917416874127193E+05   -0.624646350544153162E+01    1
    0.524694412946701050E+02    0.195024728775024414E+00   -0.194831013679504395E+00   -0.192181634902954102E+01    0.746191620826721191E+00    0.444046235084533691E+01   -0.261426963100085995E+05   -0.624896350544153023E+01    1
    0.836557716131210327E+02    0.682624906301498441E-01   -0.105698347091674805E+00    0.238911867141723633E+00    0.654112756252288818E+00    0.494862818717956543E+01   -0.259436124509241272E+05   -0.625146350544153151E+01    1
    0.701780617237091064E+02    0.975285798311233409E-01   -0.277154803276062012E+01    0.807661414146423340E+00    0.679605364799499512E+00    0.205053544044494629E+01   -0.258026572261235378E+05   -0.625396350544150792E+01    1
    0.983414709568023682E+02    0.305746504664421048E+00   -0.817665874958038330E+00   -0.199045264720916748E+01    0.702849805355072021E+00    0.152457714080810547E+01   -0.257873686000881826E+05   -0.625646350544151808E+01    1
    0.522996217012405396E+02    0.391400384902954035E+00   -0.129606163501739502E+01    0.143392574787139893E+01    0.553385913372039795E+00    0.267319059371948242E+01   -0.255676477619494908E+05   -0.625896350544151581E+01    1
    0.965378046035766602E+02    0.346227535605430570E+00   -0.100271719694137573E+01   -0.162665677070617676E+01    0.608220338821411133E+00    0.384515237808227539E+01   -0.255242086463711203E+05   -0.626146350544153485E+01    1
    0.559056788682937622E+02    0.694320893287658669E+00   -0.248314601182937622E+01   -0.250998973846435547E+01    0.777499675750732422E+00    0.295637011528015137E+01   -0.254482056453966397E+05   -0.626396350544152014E+01    1
    0.602912068367004395E+02    0.288575056195259083E+00   -0.258841842412948608E+01   -0.121853005886077881E+01    0.531039714813232422E+00    0.125916051864624023E+01   -0.253128004402881561E+05   -0.626646350544151343E+01    1
    0.712805122137069702E+02    0.947359830141067394E-01   -0.284628564119338989E+01   -0.647413015365600586E+00    0.586110889911651611E+00    0.159208774566650391E+01   -0.251727482642359028E+05   -0.626896350544151826E+01    1
    0.970035433769226074E+02    0.239105257391929615E+00   -0.155371749401092529E+01    0.436123251914978027E+00    0.674283802509307861E+00    0.464601659774780273E+01   -0.250688626641397168E+05   -0.627146350544153375E+01    1
