    0.515154957771301270E+02    0.344077646732330267E+00   -0.902570486068725586E+00    0.608513236045837402E+00    0.261834239959716797E+01   -0.280152878305121412E+05   -0.613896350544150593E+01    1
    0.745377212762832642E+02    0.534934282302856445E+00   -0.902442812919616699E+00    0.992935419082641602E+00    0.263732314109802246E+01   -0.278675691801929243E+05   -0.614146350544151609E+01    1
    0.546224623918533325E+02    0.388506397604942266E+00   -0.265409481525421143E+01    0.121660947799682617E+00    0.127529668807983398E+01   -0.277589034740527677E+05   -0.614396350544151559E+01    1
    0.522716850042343140E+02    0.407335349917411771E+00   -0.823207139968872070E+00    0.734637379646301270E+00    0.454700899124145508E+01   -0.276038011895182499E+05   -0.614646350544153020E+01    1
    0.964711040258407593E+02    0.621056824922561618E-01   -0.274194538593292236E+00    0.312206864356994629E+00    0.434462571144104004E+01   -0.275422859699611654E+05   -0.614896350544151105E+01    1
    0.635717630386352539E+02    0.752117484807968140E-01   -0.262256491184234619E+01    0.118706583976745605E+00    0.357590484619140625E+01   -0.275274888121515505E+05   -0.615146350544152032E+01    1
    0.807906717061996460E+02    0.481026315689086825E+00   -0.331982553005218506E+00    0.923434913158416748E+00    0.157654452323913574E+01   -0.274204949645817615E+05   -0.615396350544152604E+01    1
    0.549149751663208008E+02    0.508175408840179421E+00   -0.261044025421142578E+00    0.841907858848571777E+00    0.245152616500854492E+01   -0.273899068377367548E+05   -0.615646350544150689E+01    1
    0.543840378522872925E+02    0.464155396819114607E+00   -0.149404156208038330E+01    0.759509027004241943E+00    0.456239247322082520E+01   -0.272750737248146033E+05   -0.615896350544151350E+01    1
    0.582602709531784058E+02    0.104612973332405088E+00   -0.127230459451675415E+01    0.712965488433837891E+00    0.235858678817749023E+01   -0.272520283155220750E+05   -0.616146350544150767E+01    1
    0.940072476863861084E+02    0.156096053123474104E+00   -0.947690427303314209E+00    0.713173568248748779E+00    0.459831643104553223E+01   -0.272149149629771491E+05   -0.616396350544153115E+01    1
    0.924818336963653564E+02    0.530707883834838801E+00   -0.384017765522003174E+00    0.480833590030670166E+00    0.423583507537841797E+01   -0.270180508052944569E+05   -0.616646350544151645E+01    1
    0.657480329275131226E+02    0.154565975069999695E+00   -0.455566227436065674E+00    0.976379752159118652E+00    0.170034003257751465E+01   -0.268024573341615251E+05   -0.616896350544150973E+01    1
    0.706868618726730347E+02    0.245940804481506348E+00   -0.251619458198547363E+00    0.941088676452636719E+00    0.408441972732543945E+01   -0.266389112006644245E+05   -0.617146350544151012E+01    1
    0.927767992019653320E+02    0.340425109863281172E+00   -0.861443996429443359E+00    0.809827983379364014E+00    0.153241562843322754E+01   -0.265891141793659299E+05   -0.617396350544153094E+01    1
    0.809502661228179932E+02    0.358870351314544644E+00   -0.321880102157592773E+00    0.826304376125335693E+00    0.397835755348205566E+01   -0.262813563511826869E+05   -0.617646350544152245E+01    1
    0.658750981092453003E+02    0.637936782836914018E+00   -0.204444694519042969E+01    0.964725613594055176E+00    0.291087293624877930E+01   -0.262579743315999149E+05   -0.617896350544150863E+01    1
    0.624780327081680298E+02    0.386354222893714849E+00   -0.195651233196258545E+00    0.941977977752685547E+00    0.204959034919738770E+01   -0.260629549744043179E+05   -0.618146350544151257E+01    1
    0.596086710691452026E+02    0.580102753639221147E+00   -0.284054875373840332E+00    0.911212265491485596E+00    0.326194477081298828E+01   -0.258986682368611655E+05   -0.618396350544150764E+01    1
    0.624881476163864136E+02    0.579923760890960649E+00   -0.267239552736282349E+01    0.903175830841064453E+00    0.262877488136291504E+01   -0.258888791983808042E+05   -0.618646350544153023E+01    1
    0.974195092916488647E+02    0.492850568890571550E+00   -0.645842313766479492E+00    0.479899942874908447E+00    0.261295008659362793E+01   -0.258556103095957587E+05   -0.618896350544151996E+01    1
    0.808673501014709473E+02    0.450628465414047163E+00   -0.758853971958160400E+00    0.906666994094848633E+00    0.273704814910888672E+01   -0.258106466864985123E+05   -0.619146350544151769E+01    1
    0.591723144054412842E+02    0.535101535916328364E+00   -0.224753952026367188E+01    0.786688804626464844E+00    0.129439711570739746E+01   -0.257470229367930697E+05   -0.619396350544153318E+01    1
    0.741202414035797119E+02    0.184233441948890686E+00   -0.852759540081024170E+00    0.985553979873657227E+00    0.252714657783508301E+01   -0.256396160242987462E+05   -0.619646350544152291E+01    1
    0.892038315534591675E+02    0.314560773968696528E+00   -0.102634209394454956E+01    0.746519982814788818E+00    0.454281902313232422E+01   -0.255239898991948830E+05   -0.619896350544150732E+01    1
    0.558745503425598145E+02    0.209964308142662037E+00   -0.133970350027084351E+01    0.626519918441772461E+00    0.282385087013244629E+01   -0.254816299799048611E+05   -0.620146350544151748E+01    1
    0.990922987461090088E+02    0.221801966428756714E+00   -0.258253526687622070E+01    0.854447782039642334E+00    0.380334782600402832E+01   -0.254656811297673266E+05   -0.620396350544152053E+01    1
    0.524318844079971313E+02    0.489708936214446944E+00   -0.247906726598739624E+01    0.402213335037231445E+00    0.285769653320312500E+01   -0.254148877275412306E+05   -0.620646350544150938E+01    1
    0.826746791601181030E+02    0.250529915094375610E+00   -0.714437305927276611E+00    0.834398508071899414E+00    0.436202931404113770E+01   -0.250495719035946604E+05   -0.620896350544150799E+01    1
    0.724006593227386475E+02    0.376465725898742609E+00   -0.780666589736938477E+00    0.949259817600250244E+00    0.336738562583923340E+01   -0.248857790142824852E+05   -0.621146350544151904E+01    1
    0.898670494556427002E+02    0.681843122839927651E+00   -0.164064985513687134E+01    0.773176789283752441E+00    0.176122570037841797E+01   -0.246369546612153390E+05   -0.621396350544150877E+01    1
    0.531959712505340576E+02    0.624379786849021845E+00   -0.284370249509811401E+01    0.602454364299774170E+00    0.341633725166320801E+01   -0.245177346861346705E+05   -0.621646350544151804E+01    1
    0.636152595281600952E+02    0.404805585741996710E+00   -0.923982739448547363E+00    0.917832374572753906E+00    0.326972031593322754E+01   -0.244302991151813039E+05   -0.621896350544153442E+01    1
    0.974418729543685913E+02    0.320519527792930581E+00   -0.891678035259246826E+00    0.452411472797393799E+00    0.391976237297058105E+01   -0.241085623797835906E+05   -0.622146350544152327E+01    1
