    0.720257553046766645E+02    0.363601278338807343E+00   -0.940362498605278319E+00   -0.823664984703233571E+00    0.131772009093075543E+00    0.251180539660198665E+01    0.758152258233062639E+03
    0.721532184965309966E+02    0.309030060253231820E+00   -0.779158704352779896E+00   -0.121849988621650729E+01    0.142275344003609222E+00    0.245669108856343588E+01    0.758161113846214562E+03
    0.717671931652411956E+02    0.115856873106367442E+00   -0.634235401178324665E+00    0.601541478717164679E-01    0.143230373572980685E+00    0.251214193515909567E+01    0.758166937477793226E+03
    0.716521683081717953E+02    0.268681516378523000E+00   -0.668188804996495911E+00   -0.859017936763256440E+00    0.127558634200564791E+00    0.236310421091427569E+01    0.758168625478915487E+03
    0.718629212659112824E+02    0.457105762673457594E+00   -0.955884559293458835E+00   -0.246185724929143035E+01    0.130163022521991356E+00    0.245738747506986099E+01    0.758169854783259893E+03
    0.722953713937421156E+02    0.128587430332033681E+00   -0.666005598381183006E+00    0.248961042510540409E+00    0.138333739684990353E+00    0.244212767827602928E+01    0.758177782957198701E+03
    0.713545545282626108E+02    0.414207773119645684E+00   -0.713478059985751756E+00   -0.255057801575096388E+01    0.124534372564562221E+00    0.247747870306266949E+01    0.758182679347393218E+03
    0.716908242018849649E+02    0.223560666552203413E+00   -0.723597673755700832E+00    0.535068290668538893E-01    0.137903606811142776E+00    0.259284444417858406E+01    0.758208035932988764E+03
    0.717674300626958797E+02    0.306878475636230219E+00   -0.829168298405680737E+00   -0.446758580451205756E+00    0.130712920984088238E+00    0.258893836926800303E+01    0.758219966855315533E+03
    0.716604490000073042E+02    0.354526910716776666E+00   -0.772435109726162583E+00   -0.117263587423333537E+01    0.127270335719172678E+00    0.236852135911217765E+01    0.758220095816429421E+03
    0.718277006819017174E+02    0.424794983791837721E+00   -0.873049698835064003E+00   -0.183136649805789142E+01    0.131414069678835121E+00    0.247318001830283718E+01    0.758223613837140306E+03
    0.714080257440349158E+02    0.336905612731659254E+00   -0.734325987217253395E+00   -0.156835920060780398E+01    0.139322573284737183E+00    0.244405844340303613E+01    0.758225232423133548E+03
    0.710285611097755947E+02    0.349335357872623320E+00   -0.655466517035205420E+00   -0.196354163381088886E+01    0.127855305033524158E+00    0.247074552955445892E+01    0.758241682160476216E+03
    0.715896478964159542E+02    0.453167907227979172E+00   -0.873112414784462221E+00   -0.299564442778997764E+01    0.128985866665651733E+00    0.255255945622282976E+01    0.758274646992363728E+03
    0.716955425620536744E+02    0.374519502987251784E+00   -0.748988005678928204E+00   -0.195214666615485077E+01    0.132327733558046973E+00    0.232876064143011874E+01    0.758278396072879900E+03
    0.721377115866373799E+02    0.369629707381377681E+00   -0.770003102278781881E+00   -0.198744906394264564E+01    0.136289112835343895E+00    0.244527856423427981E+01    0.758287852706216540E+03
    0.720576701909897395E+02    0.306880170126785534E+00   -0.858817287112966010E+00   -0.371257873882458789E+00    0.142091651821894760E+00    0.243163050458188135E+01    0.758288734492704407E+03
