    0.725086348206489504E+02    0.337280091423092399E+00    0.140789077188333639E+00    0.256413745435839235E+01    0.752960944575933240E+03
    0.716424572878972299E+02    0.396289014484097757E+00    0.131286323072558747E+00    0.257447173889605141E+01    0.752961875305697390E+03
    0.725990376611514705E+02    0.321839621638678519E+00    0.135042257373699570E+00    0.251040159129251750E+01    0.752975667424928361E+03
    0.724206041300094228E+02    0.324726263033605633E+00    0.142216783029345623E+00    0.250736664487671224E+01    0.752989697176625555E+03
    0.720845039906360370E+02    0.390965852127817537E+00    0.128205801633761385E+00    0.246680849398898117E+01    0.752998836627231526E+03
    0.720051428197489969E+02    0.354549828997871352E+00    0.146322042491810300E+00    0.252466802106367094E+01    0.753008731169694329E+03
    0.722971843585522720E+02    0.343101951950308182E+00    0.141353557039226863E+00    0.259749341373469322E+01    0.753010797353180124E+03
    0.719722121643081323E+02    0.394537663332993171E+00    0.133030910552528636E+00    0.252630745567712900E+01    0.753032254310451094E+03
    0.721008461174752000E+02    0.344297835572454414E+00    0.143303755965107471E+00    0.245266778962685894E+01    0.753055305105385742E+03
    0.722169817920195385E+02    0.353458960719280235E+00    0.137628715892363668E+00    0.261334646631832523E+01    0.753107757930973435E+03
    0.716327949196742111E+02    0.378233629361309553E+00    0.140211681205970939E+00    0.248503923982343045E+01    0.753122312025101678E+03
    0.720164630573348319E+02    0.372957330789777886E+00    0.125560476145745253E+00    0.255531853779577212E+01    0.753133917325760876E+03
    0.721616922579428319E+02    0.393357774254473436E+00    0.135261774795880141E+00    0.242175628425265632E+01    0.753192834806625569E+03
    0.723339805124458763E+02    0.352236348254901854E+00    0.146681019005291069E+00    0.251412447852849041E+01    0.753237696177001908E+03
    0.722858190888103991E+02    0.337160779161996771E+00    0.133371720406800343E+00    0.242366240604902394E+01    0.753242328088446811E+03
    0.719121375947549240E+02    0.372172850964988200E+00    0.136876616912498666E+00    0.261851343110782153E+01    0.753256710829900840E+03
    0.715409620766836269E+02    0.396374335953431356E+00    0.130633179138555044E+00    0.254625603543072643E+01    0.753267408052495284E+03
    0.719213084410936716E+02    0.386867620394747092E+00    0.134435813624225547E+00    0.234607485027471263E+01    0.753304971731892806E+03
    0.720433339479201891E+02    0.339879300372677995E+00    0.133456345448354996E+00    0.256446748190208940E+01    0.753316088975398770E+03
    0.723243612354471850E+02    0.372593545167462903E+00    0.131814837259641882E+00    0.250985668305562193E+01    0.753339055388704423E+03
    0.725351964611573408E+02    0.343623585745216675E+00    0.130969128978525695E+00    0.252688160062615363E+01    0.753342494051612903E+03
    0.719116176619982923E+02    0.381860944204615083E+00    0.135412971024114870E+00    0.259512789286783629E+01    0.753355166089290947E+03
    0.718896966701286573E+02    0.381692267669880292E+00    0.130522215456830265E+00    0.237321695271528998E+01    0.753358851099732988E+03
    0.724154791132077946E+02    0.365937243407206902E+00    0.131809236986762779E+00    0.250108463117657287E+01    0.753407422775254531E+03
    0.721878267062728014E+02    0.342989734970204740E+00    0.145322077150645018E+00    0.246333736760364452E+01    0.753415388424943330E+03
    0.718848406014812014E+02    0.372099706903720129E+00    0.142333863343908157E+00    0.240054914705720623E+01    0.753418205630670172E+03
    0.725548592421163505E+02    0.349318313362827704E+00    0.144559088566136390E+00    0.246271088592634957E+01    0.753423949396749776E+03
    0.719749769754997857E+02    0.380096177962179427E+00    0.141796976634292804E+00    0.235990511180657903E+01    0.753442792581033473E+03
    0.725549174925112368E+02    0.346700883736265619E+00    0.128962948610602424E+00    0.244887506401077459E+01    0.753442971957557688E+03
    0.721958173141707249E+02    0.340857324501434356E+00    0.132652360742217951E+00    0.260446645810997257E+01    0.753444161650615570E+03
    0.720316541059066111E+02    0.356134780994361744E+00    0.140558074771195751E+00    0.239920700273936927E+01    0.753459868364944896E+03
    0.722646039648243601E+02    0.371291115435166075E+00    0.131653105045721142E+00    0.253952170594155469E+01    0.753485071114171319E+03
    0.719880610201400088E+02    0.380951588042497957E+00    0.124684491998728192E+00    0.248705758981845237E+01    0.753499545007607708E+03
    0.724473758387527766E+02    0.345074710697857001E+00    0.133126313712526229E+00    0.236478830096591386E+01    0.753507900104084342E+03
    0.725842189838066929E+02    0.322193622973774407E+00    0.138128603754662016E+00    0.249422297532306203E+01    0.753513647226305693E+03
    0.719199858326621495E+02    0.365717502347028878E+00    0.145969488476482001E+00    0.251289169716464666E+01    0.753524287168776482E+03
    0.725469801097193994E+02    0.347899950995272489E+00    0.143638545302429171E+00    0.248904901654567823E+01    0.753532131904028461E+03
    0.716228712048624629E+02    0.374969988062060500E+00    0.133684890507536819E+00    0.250563439392165188E+01    0.753546528072923138E+03
    0.725737772552634226E+02    0.338861739223277114E+00    0.141581357629916721E+00    0.252438098889283191E+01    0.753562066053777812E+03
    0.716049517162726659E+02    0.381703334941645545E+00    0.133508613441443630E+00    0.247395860253512456E+01    0.753562170062877954E+03
    0.724418050865761813E+02    0.343424188061057678E+00    0.127578486828424015E+00    0.248965727949281845E+01    0.753563035260644256E+03
    0.720537173736428258E+02    0.385561969660539516E+00    0.128816124489609773E+00    0.252142337109387160E+01    0.753567244319147790E+03
    0.720586617644767529E+02    0.392906818828481497E+00    0.128930682487741116E+00    0.242941762810939998E+01    0.753597724629157824E+03
    0.718752679497058864E+02    0.354147204895194356E+00    0.141292958132461371E+00    0.251627591338441636E+01    0.753600144129214414E+03
