    0.721649424372319288E+02    0.242208679876464661E+00   -0.757232247894369603E+00    0.127021536501638999E+00    0.244414389710163560E+01    0.757164242832882678E+03
    0.718911246851235148E+02    0.128933054689261528E+00   -0.598306167752152618E+00    0.136055225095593701E+00    0.231851822213370085E+01    0.757178609155068443E+03
    0.715097931137210878E+02    0.535219429922475787E-01   -0.512053243207376774E+00    0.127566407581862412E+00    0.241121066761093861E+01    0.757209267453439793E+03
    0.721531775029020253E+02    0.147072734191519505E+00   -0.631998755757950725E+00    0.134844486751964782E+00    0.236060618714021420E+01    0.757210614956458585E+03
    0.719005455046609825E+02    0.306026532702572351E+00   -0.868950087150378359E+00    0.131046869614890121E+00    0.259247773419443472E+01    0.757211257539068697E+03
    0.715914294272798486E+02    0.250289478267346766E+00   -0.721764128593749277E+00    0.140065909927699045E+00    0.236341035105553576E+01    0.757219733147060879E+03
    0.717868135454952352E+02    0.536617607698562232E-01   -0.574025632122497687E+00    0.142801716476231966E+00    0.248127828207300372E+01    0.757232332227305733E+03
    0.720714653577446853E+02    0.202200827351153523E+00   -0.689288849724359665E+00    0.141435636182775465E+00    0.234152439317548033E+01    0.757240594009475785E+03
    0.723857187979979244E+02    0.250464738925748276E+00   -0.785508548211053093E+00    0.133755459014897604E+00    0.239104000739173728E+01    0.757252547262116536E+03
    0.712649394974959307E+02    0.198831613746813463E+00   -0.653195273335016147E+00    0.129306940180620722E+00    0.244078007951801546E+01    0.757253623257022127E+03
    0.714145419534582402E+02    0.109916045578728944E+00   -0.585328340882785625E+00    0.141173091297231768E+00    0.257846723423736890E+01    0.757260064662441891E+03
    0.714501897530525412E+02    0.535703430347595003E-01   -0.507757397394398957E+00    0.131703757129025184E+00    0.236992367797472792E+01    0.757279837713320035E+03
    0.718145616520219789E+02    0.247199937476415277E+00   -0.709817856282635162E+00    0.129179087016346894E+00    0.239270658874900466E+01    0.757292179471216286E+03
    0.718928056148723158E+02    0.321529185544193796E+00   -0.910069742424303829E+00    0.136363006463004033E+00    0.243465721450266681E+01    0.757305786081437418E+03
    0.717379371293482109E+02    0.170674897213146715E+00   -0.678770619079744897E+00    0.125674434690348891E+00    0.251096801677358350E+01    0.757308077314787511E+03
    0.715477532442915418E+02    0.223552266028253455E+00   -0.685240710454376067E+00    0.126967321908619313E+00    0.238894407937896469E+01    0.757313331444903042E+03
    0.720931954554011583E+02    0.324526028610502115E+00   -0.870402534328543087E+00    0.131240780615271863E+00    0.238044635135280691E+01    0.757322190670179111E+03
    0.713695346729930122E+02    0.256460328652284741E+00   -0.708465936256232887E+00    0.140085491763906528E+00    0.246785184946124136E+01    0.757323167304743379E+03
    0.720048669928660416E+02    0.170610089993297076E+00   -0.694524225126350370E+00    0.127094710788231036E+00    0.251410303705037474E+01    0.757324496944163116E+03
    0.724714516029696654E+02    0.285294668006199070E+00   -0.858411271358304973E+00    0.137238707250250558E+00    0.241163760269652672E+01    0.757343162963299505E+03
    0.722028550495240609E+02    0.129537155497706807E+00   -0.648300558121764237E+00    0.141965427809725292E+00    0.248294738420332228E+01    0.757353816321710383E+03
    0.715151279379084315E+02    0.289539031282634973E+00   -0.756318193916281523E+00    0.132104272083299612E+00    0.251662548638665839E+01    0.757363055721874161E+03
    0.717660336097800808E+02    0.135665203882205238E+00   -0.605086104759488208E+00    0.134955108758037762E+00    0.255336300393455673E+01    0.757378180599419238E+03
    0.719373059398559747E+02    0.334713073126165217E+00   -0.941200865647613405E+00    0.133414073713552739E+00    0.245770454822160023E+01    0.757393297176837677E+03
    0.722717723108541747E+02    0.267321490728518851E+00   -0.812083966046380556E+00    0.141403971663140310E+00    0.235808030037050909E+01    0.757394571943918891E+03
    0.719927911201485529E+02    0.333583674632787486E+00   -0.947634493616944074E+00    0.138251435653788751E+00    0.245673272664572906E+01    0.757408457873143902E+03
    0.720965069040886846E+02    0.179646280862785501E+00   -0.713511267531488969E+00    0.129045048396027762E+00    0.252273579510183588E+01    0.757423354444423808E+03
    0.714961622987110985E+02    0.214290944352919288E+00   -0.649802890548174972E+00    0.128079294527830456E+00    0.245914494397960492E+01    0.757424294034061859E+03
    0.720801798046651783E+02    0.267280597800461872E+00   -0.827007351092035492E+00    0.127179125783941471E+00    0.250666375481119585E+01    0.757424578570657673E+03
    0.718507623397634063E+02    0.367988385120339101E+00   -0.953107211429156109E+00    0.138967768480856929E+00    0.248879261528450524E+01    0.757433721456842363E+03
